timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T17:57:15.726737,62.0,1636.0,6.0,91.0,-6.0,51.0,14.0,67.84,-5.8379978,-35.2106819,-0.5120640397071838,-3.214757204055786,8.71645450592041,cautious,False,0.1080370000181574,gasolina,[0. 1.],42.94509700002891,0.0001109999629989,True,Cidade,[0.94 0.06],167.50383999999485,40737.63275498279,2.259722222222222,40737.63275498279,216.68953593075952,A,28.5,1032.24,62.6
2025-07-02T17:57:19.163643,62.0,1636.0,6.0,91.0,11.0,51.0,14.0,67.84,-5.8379978,-35.2106819,2.169692039489746,-1.838884234428405,8.828319549560547,cautious,False,0.0921300000982228,gasolina,[0. 1.],46.39750100000128,0.0001290000000153,True,Cidade,[0.94 0.06],161.98697699996956,19257.79002962823,2.276944444444444,19257.79002962823,101.8930689398319,A,28.5,1032.24,60.9
2025-07-02T17:57:23.001661,62.0,1636.0,6.0,91.0,11.0,51.0,14.0,67.84,-5.8379978,-35.2106819,5.041079044342041,-1.844268083572388,9.16750144958496,cautious,False,0.1862770000116143,gasolina,[0. 1.],126.60073999995802,0.0001110000766857,True,Cidade,[0.95 0.05],275.2360649999446,19257.79002962823,2.2941666666666665,19257.79002962823,101.35678962962228,A,28.5,1032.24,67.5
2025-07-02T17:57:26.429480,62.0,1636.0,6.0,91.0,11.0,51.0,14.0,67.84,-5.8379978,-35.2106819,2.287538528442383,-1.8185452222824097,10.914261817932127,cautious,False,0.1968699999679302,gasolina,[0. 1.],42.93520900000658,0.0001290000000153,True,Cidade,[0.94 0.06],178.60728999994535,19257.79002962823,2.3113888888888887,19257.79002962823,100.82612580957188,A,28.5,1032.24,64.2
2025-07-02T17:57:29.843665,61.0,1650.0,64.0,90.0,11.0,51.0,14.0,67.84,-5.8379978,-35.2106819,-0.1896311938762664,-0.6544370055198669,11.449058532714844,cautious,False,0.1881660000435658,gasolina,[0. 1.],45.01370599996335,0.0001110000766857,True,Cidade,[0.65 0.35],179.9058450000075,18786.416557153265,2.328333333333333,18786.416557153265,97.8459195685066,A,28.5,1906.25,61.5
2025-07-02T17:57:33.456165,61.0,1650.0,64.0,90.0,11.0,51.0,88.0,67.84,-5.8373519,-35.2108759,-1.170688509941101,-2.376671075820923,9.955936431884766,normal,False,0.1929630000176985,gasolina,[0.01 0.99],55.70571299995208,0.0001300001031268,False,Rodovia,[0.47 0.53],170.9903910000321,6888.352737622864,2.3452777777777776,6888.352737622864,35.690946827061474,A,28.5,6531.25,64.8
2025-07-02T17:57:36.860855,61.0,1650.0,64.0,90.0,-2.5,51.0,88.0,67.84,-5.8373519,-35.2108759,0.960718274116516,-1.7994025945663452,8.878568649291992,normal,False,0.1795560000346086,gasolina,[0.02 0.98],44.53776200000448,0.0001109999629989,False,Cidade,[0.65 0.35],165.93137899997146,6888.352737622864,2.362222222222222,6888.352737622864,35.50697287434466,A,28.5,6531.25,62.6
2025-07-02T17:57:40.304228,61.0,1650.0,64.0,90.0,-2.5,51.0,88.0,67.84,-5.8373519,-35.2108759,-0.8171489238739014,-3.07417893409729,11.19960594177246,normal,False,0.0897590000477066,gasolina,[0.02 0.98],48.663330999943355,0.0001109999629989,False,Cidade,[0.66 0.34],154.04507799996736,6888.352737622864,2.3791666666666664,6888.352737622864,35.32488583396341,A,28.5,6531.25,63.1
2025-07-02T17:57:44.091904,67.0,1744.0,29.0,89.0,-2.5,51.0,88.0,67.84,-5.8373519,-35.2108759,0.958325445652008,-3.008376359939575,8.58903694152832,normal,False,0.2777590000277996,gasolina,[0. 1.],221.62042399997972,0.0001109999629989,False,Rodovia,[0.47 0.53],165.223879999985,7158.100796587905,2.3977777777777773,7158.100796587905,36.520922431570945,A,28.5,5061.12,67.0
2025-07-02T17:57:47.515689,67.0,1744.0,29.0,89.0,-2.5,51.0,26.0,67.84,-5.8373519,-35.2108759,0.0496510714292526,-3.019742250442505,9.91107177734375,cautious,False,0.0939630000402758,gasolina,[0. 1.],45.1222990000133,0.0001120000661103,True,Cidade,[0.61 0.39],168.9666350000607,7158.100796587905,2.4163888888888883,7158.100796587905,36.33553703851729,A,28.5,2085.12,62.6
