timestamp,speed,rpm,engine_load,coolant_temp,timing_advance,intake_temp,throttle,fuel_level,latitude,longitude,accel_x,accel_y,accel_z,driver_behavior,teda_flag,teda_inference_time,fuel_type,fuel_type_prob,fuel_type_inference_time,mmcloud_inference_time,eco,tipoVia,tipoVia_prob,city_highway_inference_time,instant_fuel_consumption,distancia,consumo_total,consumo_medio,notaImetro,tempAmbiente,radar_area,temp_rasp
2025-07-02T20:44:49.154736,26.0,1272.0,34.0,92.0,-11.5,51.0,16.0,28.63,-5.8381068,-35.2088512,-0.3625126183032989,-0.6496513485908508,10.366904258728027,cautious,False,0.0904629996512085,etanol,[1. 0.],45.17795900028432,9.2999471235089e-05,True,Rodovia,[0.09 0.91],147.7622029997292,18617.94132887839,1.748333333333333,18617.94132887839,95.96876973648656,A,28.5,861.6,62.6
2025-07-02T20:44:52.532134,26.0,1272.0,34.0,92.0,-11.5,51.0,16.0,28.63,-5.8381068,-35.2088512,-0.1064806059002876,-0.0687936544418335,9.527023315429688,cautious,False,0.2573330002633156,etanol,[1. 0.],44.90497799997683,0.0001110001903725,True,Rodovia,[0.1 0.9],165.8538870015036,18617.94132887839,1.755555555555555,18617.94132887839,95.47662219937637,A,28.5,861.6,62.6
2025-07-02T20:44:56.238758,23.0,2130.0,34.0,92.0,-11.5,51.0,16.0,28.63,-5.8381068,-35.2088512,-0.4097708761692047,-0.3092723190784454,9.751350402832031,cautious,False,0.196480999875348,etanol,[0.98 0.02],160.4681030003121,9.199902706313878e-05,True,Cidade,[0.65 0.35],143.82561900129076,9835.436827693502,1.7619444444444443,9835.436827693502,50.180800141293375,A,28.5,1063.0500000000002,67.0
2025-07-02T20:44:59.719800,23.0,2130.0,52.0,91.0,-11.5,51.0,89.0,28.63,-5.8381068,-35.2088512,-0.3714857101440429,-0.0155533468350768,10.040284156799316,normal,False,0.1633140000194544,etanol,[0.98 0.02],44.24709100021573,9.200084605254232e-05,False,Rodovia,[0.19 0.81],152.27893500014034,9835.436827693502,1.768333333333333,9835.436827693502,49.9260752674797,A,28.5,4136.25,62.6
2025-07-02T20:45:03.143173,23.0,2130.0,52.0,91.0,12.0,51.0,89.0,57.65,-5.8381068,-35.2088512,0.2165504544973373,-0.3625126183032989,9.483354568481444,normal,False,0.185593000423978,etanol,[0.98 0.02],58.30874599996605,0.0001110001903725,False,Rodovia,[0.46 0.54],159.57025200077624,4182.886926720224,1.7747222222222223,4182.886926720224,21.125691549092043,A,28.5,4136.25,62.0
2025-07-02T20:45:06.730480,23.0,2130.0,52.0,91.0,12.0,50.0,89.0,57.65,-5.8381243,-35.2091985,-0.0777667388319969,-0.9397810697555542,9.4121675491333,normal,False,0.1018149996525608,etanol,[0.98 0.02],49.92598600074416,0.0001110001903725,False,Rodovia,[0.47 0.53],153.2666920011252,4169.9827560377635,1.781111111111111,4169.9827560377635,20.95468721627017,A,28.5,4136.25,66.4
2025-07-02T20:45:10.121995,33.0,2130.0,52.0,91.0,12.0,50.0,89.0,57.65,-5.8381243,-35.2091985,-0.1806581169366836,-2.343769788742065,9.742377281188965,normal,False,0.0926849988900357,etanol,[0.98 0.02],45.00286699840217,0.0001109983713831,False,Cidade,[0.57 0.43],149.93319800123572,5983.018736923747,1.790277777777778,5983.018736923747,29.915093684618736,A,28.5,4687.75,64.2
2025-07-02T20:45:13.532898,33.0,1471.0,25.0,89.0,12.0,50.0,15.0,57.65,-5.8381243,-35.2091985,-1.100698471069336,-3.180659532546997,9.802796363830566,cautious,False,0.1495740016252966,etanol,[1. 0.],41.53841200059105,0.0001110001903725,True,Cidade,[0.72 0.28],162.88893099954294,8663.378592554442,1.7994444444444448,8663.378592554442,43.10138603260916,A,28.5,861.59,62.0
2025-07-02T20:45:17.216632,33.0,1471.0,25.0,89.0,-36.0,50.0,15.0,40.78,-5.8381243,-35.2091985,-0.7926225066184998,-2.937189817428589,8.990432739257812,cautious,False,0.3119070006505353,etanol,[1. 0.],130.58707299933303,0.0001120006345445,True,Rodovia,[0.33 0.67],150.87947500069276,20936.498265339906,1.8086111111111116,20936.498265339906,103.64603101653417,A,28.5,861.59,65.3
2025-07-02T20:45:20.611186,33.0,1471.0,25.0,89.0,-36.0,52.0,15.0,40.78,-5.8381243,-35.2091985,-0.3314059376716614,-1.2011969089508057,8.649456024169922,cautious,False,0.3822399994533043,etanol,[1. 0.],42.30641000140167,0.0001110001903725,True,Rodovia,[0.34 0.66],147.55805499953567,21066.075850147823,1.8177777777777784,21066.075850147823,103.77377266082672,A,28.5,861.59,63.7
2025-07-02T20:45:24.045860,12.0,1471.0,25.0,89.0,-36.0,52.0,15.0,40.78,-5.8381881,-35.2094833,-0.2410768866539001,-0.503689169883728,9.269794464111328,cautious,False,0.1005369995255023,etanol,[0.98 0.02],49.14296900096815,0.0001110001903725,True,Cidade,[0.59 0.41],169.43797199928667,7660.391218235571,1.821111111111112,7660.391218235571,37.55093734429202,A,28.5,549.635,63.1
2025-07-02T20:45:27.645502,12.0,2008.0,46.0,89.0,-36.0,52.0,89.0,40.78,-5.8381881,-35.2094833,-0.382851630449295,0.9218349456787108,9.82493019104004,cautious,False,0.1730370004224823,etanol,[0.98 0.02],47.35452899876691,0.0001110001903725,True,Rodovia,[0.2 0.8],160.58043599878147,5611.7706583787485,1.8244444444444452,5611.7706583787485,27.3744910164817,A,28.5,3163.3199999999997,65.9
